Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Specialties,Credentials,Services,Firm Type,Minimum Investment,Fee Structure,Fiduciary,SEC Registered,Rating,Review Count,Status,Date Added,Latitude,Longitude,Year Established,Languages
Rinaldi Wealth Management - Financial Advisor,rinaldi-wealth-management-financial-advisor-bonita-springs-fl,"Rinaldi Wealth Management is an independent, fee-only financial advisory firm based in Bonita Springs, Florida, serving clients nationwide with a focus on pre-retirees and those already retired. Founder Dustin Rinaldi holds the CFP® designation and operates as a fiduciary, offering financial planning, investment management, income planning, tax strategy, estate planning, and related services. The firm's team includes Anna Khemkhajon and Patrick O'Grady, both Series 65 registered and pursuing or completed CFP® education, along with administrative support staff.",24311 Walden Center Dr Suite 100,Bonita Springs,Florida,34134,(239) 444-6111,https://www.retirewithdustin.com/,"https://www.google.com/maps/place/Rinaldi+Wealth+Management+-+Financial+Advisor/@26.3912384,-81.8109017,14z/data=!4m8!1m2!2m1!1sRinaldi+Wealth+Management+-+Financial+Advisor!3m4!1s0x88db199ebbcec035:0xca86080565ac8a2a!8m2!3d26.3912384!4d-81.8109017",https://lh3.googleusercontent.com/gps-cs-s/AHVAwersHWHKkBxJNnJ6DAzPDZKVqHwui7K9uHAwayemcX3j-_ohgdgclAohBv2IqGQnLQ3ZtQNpZgwGllkMZE7iS01JOppo1xdYRoHX5cEACmEny_wwAvATysaXJnSX2BwwMwPf_4d7=w800-h500-k-no,Daily: 8:30AM-4:30PM,"Investment Management,Wealth Management",,Financial Planning,,,,,,4.9,,Active,3/21/2026,26.3912384,-81.8109017,,English
"Chris Schultz, Modern Woodmen of America",chris-schultz-modern-woodmen-of-america-punta-gorda-fl,"Chris Schultz represents Modern Woodmen of America in the Punta Gorda area, serving members throughout southwest Florida with investment management and financial planning services. He specializes in working with business owners and their families, particularly those aged 55 and older, and brings prior experience as a certified firefighter and medical technician. Schultz has earned recognition within Modern Woodmen, including membership in the President's Council and President's Cabinet, as well as Million Dollar Round Table qualification.",265 E Marion Ave unit 116,Punta Gorda,Florida,33950,(941) 204-6338,https://reps.modernwoodmen.org/cschultz,"https://www.google.com/maps/place/Chris+Schultz%2C+Modern+Woodmen+of+America/@26.937333199999998,-82.0473044,14z/data=!4m8!1m2!2m1!1sChris+Schultz%2C+Modern+Woodmen+of+America!3m4!1s0x88dcabffc3ae2551:0x5e4f46cb3ebd914c!8m2!3d26.937333199999998!4d-82.0473044",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeRpPrvF4PZzuZwOXmNpWyFxI5qDbSHCDYKrcw0QFiE1TXCGWE0pu9zif5YQI9W02DoHRotqJ9RoE1nJj5O0G6WN2V73h50isqZ8A518Cvz7zxRIPsPqG1tpLK76HiJ5stMqmu=w800-h500-k-no,"Monday: 9:15AM-4:45PM, Tuesday: 9:15AM-4:45PM, Wednesday: 9:15AM-4:45PM, Thursday: 9:15AM-4:45PM, Friday: 9:15AM-2:45PM, Saturday: Closed, Sunday: Closed",Investment Management,,Investment Management,,,,,,5.0,140,Active,3/21/2026,26.9373332,-82.0473044,,English
Wealth Enhancement Group,wealth-enhancement-group-sarasota-fl,"Wealth Enhancement Group is an independent ria firm in Sarasota, Florida. It acts as a fiduciary. Services include Financial Planning and Investment Management. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 11 Google reviews.",1577 Fruitville Rd,Sarasota,Florida,34236,(941) 879-9290,https://www.wealthenhancement.com/location/sarasota-fl%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dlocal-seo%26utm_id%3Dlocal-seo%26utm_content%3Dsarasota%26utm_term%3Dsarasota,"https://www.google.com/maps/place/Wealth+Enhancement+Group/@27.339072899999998,-82.5390848,14z/data=!4m8!1m2!2m1!1sWealth+Enhancement+Group!3m4!1s0x88c3473dfd53ff07:0x23bc2b1c9b1072f4!8m2!3d27.339072899999998!4d-82.5390848",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3__loLxzX7KtkmlHlWfSOYUIUj-0HvSGq40vPBkWTlKdu1p6RHAvtodI0-m8tnaHAs5f67NGT4OrI-GpbOtGLIgsmF0A9Sowthq1vnNtBmwG_k7jbJPtwoBht_xeKikodHawIag=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed, Sunday: Closed",Investment Management,,"Financial Planning,Investment Management",Independent RIA,,,checked,,5.0,11,Active,3/21/2026,27.3390729,-82.5390848,,English
JIm DiNapoli Securities America,jim-dinapoli-securities-america-lake-placid-fl,"Jim DiNapoli Securities America, based in Lake Placid, Florida, provides financial planning and investment management services with a focus on retirement planning. Led by James DiNapoli, a Registered Principal with 38 years of industry experience and multiple securities licenses (Series 7, 8, 63, and 66), the firm operates as a branch office of Osaic Wealth and serves families and small businesses. The advisory process begins with understanding the client's financial situation and goals, followed by plan review and recommendations to align assets with retirement and income objectives, using products including annuities, IRAs, 401(k)s, and life insurance.",160 E Interlake Blvd,Lake Placid,Florida,33852,(863) 699-1700,https://www.jamesdinapoli.com/,"https://www.google.com/maps/place/JIm+DiNapoli+Securities+America/@27.2969698,-81.3646151,14z/data=!4m8!1m2!2m1!1sJIm+DiNapoli+Securities+America!3m4!1s0x88dc5d68febc3a85:0x5cfe79e496af370c!8m2!3d27.2969698!4d-81.3646151",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfEX_ECkyZf7B4C7y6myjUnJxN7SOPv4Ry3zM6VVfELu57Z3TQVxY6_8KGOqXzy6fOEx5fBIg8zk0CzJxApHVdw-jhpcNtpqDFQK8EbiczYZL5owhZUhqjz07ai8fcLzUMPxJx=w800-h500-k-no,"Monday: 9AM-4PM, Tuesday: 9AM-4PM, Wednesday: 9AM-4PM, Thursday: 9AM-4PM, Friday: 9AM-4PM, Saturday: Closed, Sunday: Closed","Retirement Planning,Investment Management",,Financial Planning,,,,,,5.0,1,Active,3/21/2026,27.2969698,-81.3646151,,English
Advanced Wealth Advisors,advanced-wealth-advisors-naples-fl,"Advanced Wealth Advisors is an investment advisory firm in Naples, Florida. Services include Financial Planning and Investment Management. The firm specializes in Retirement Planning. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 40 Google reviews.",1415 Panther Ln Suite 328,Naples,Florida,34109,(239) 455-1100,http://www.awadvisors.com/,"https://www.google.com/maps/place/Advanced+Wealth+Advisors/@26.215314199999998,-81.79020589999999,14z/data=!4m8!1m2!2m1!1sAdvanced+Wealth+Advisors!3m4!1s0x88db1e6aab7007bb:0x4b81a31596661dad!8m2!3d26.215314199999998!4d-81.79020589999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8MefqrUfKuMFRKVuiGd4N58frbJtejk5Gixf2q7X328A-crFiXNHuSBYDnO5JUocANMhuh_VmeiXrAKmCx6VPk_jEkYXnQtRtksIfXQTSVoU2_j4DaTr2X-vM3kw009R50EUs=w800-h500-k-no,"Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed, Sunday: Closed","Investment Management,Retirement Planning",,"Financial Planning,Investment Management",,,,,,5.0,40,Active,3/21/2026,26.2153142,-81.7902059,,English
Andy Andrews - Certified Financial Planner,andy-andrews-certified-financial-planner-naples-fl,"Heritage Financial Consultants is a financial planning firm with multiple locations, including a principal office in Hunt Valley, Maryland, and operations across numerous states. The firm provides financial planning, investment management, and retirement planning services to individuals, families, and businesses through a team of credentialed advisors holding designations including CFP®, ChFC®, CFA®, and other professional certifications. The firm is registered with FINRA/SIPC through Osaic Wealth, Inc., and takes a holistic planning approach intended to align client finances with personal values and goals.",999 Vanderbilt Beach Rd Suite 355 Floor 3,Naples,Florida,34108,(239) 202-1999,https://www.heritageconsultants.com/,"https://www.google.com/maps/place/Andy+Andrews+-+Certified+Financial+Planner/@26.251360599999998,-81.79930519999999,14z/data=!4m8!1m2!2m1!1sAndy+Andrews+-+Certified+Financial+Planner!3m4!1s0x88db1f938d6218e7:0x27c59915fd470303!8m2!3d26.251360599999998!4d-81.79930519999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvyf-EpxLXQ6fc4_3CgPOTnBJ-yqz0a0vJNgCj58RAV93ewJFUIe4R7Pp46YDldhbdQwSgIz286-KxWAJQms6YDjlX2_WrrX3DcJEKqEjyVvDLlAwVx49rmbDbCJmuI-mtmJNI0g=w800-h500-k-no,"Monday: 9AM-6PM, Tuesday: 9AM-6PM, Wednesday: 9AM-6PM, Thursday: 9AM-6PM, Friday: 9AM-6PM, Saturday: Closed, Sunday: Closed","Retirement Planning,Investment Management",CFP,Financial Planning,,,,,,5.0,11,Active,3/21/2026,26.2513606,-81.7993052,,English
Capital Wealth Advisors,capital-wealth-advisors-naples-fl,"Capital Wealth Advisors is an independent ria firm in Naples, Florida. Services include Financial Planning. The firm specializes in Estate Planning. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 4.1-star rating from 7 Google reviews.",9130 Galleria Ct Third Floor,Naples,Florida,34109,(239) 434-7434,http://www.capitalwealthadvisors.com/,"https://www.google.com/maps/place/Capital+Wealth+Advisors/@26.2480054,-81.7710153,14z/data=!4m8!1m2!2m1!1sCapital+Wealth+Advisors!3m4!1s0x88dae19c2f9616e5:0x249b098c7d0ca565!8m2!3d26.2480054!4d-81.7710153",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhY4KU_yhq8G8fLl4Orpqh4eWhWKr3SOfsm0q90mgAhBa1rvtbc2NN4RLAF5Oa7JYcjYgWfBCpEo-bYsontloPq9FE9bp5L70nNZqGAtPAADekjW7dnr8b-sMfNCsnoNamW0vp=w800-h500-k-no,"Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed, Sunday: Closed",Estate Planning,,Financial Planning,Independent RIA,,,,,4.1,7,Active,3/21/2026,26.2480054,-81.7710153,,English
Zhang Financial,zhang-financial-naples-fl,"Zhang Financial is an investment advisory firm in Naples, Florida. Services include Financial Planning. The firm specializes in Investment Management. Appointments are recommended. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 4 Google reviews.",999 Vanderbilt Beach Rd Suite 200,Naples,Florida,34108,(239) 325-1826,https://www.zhangfinancial.com/naples/,"https://www.google.com/maps/place/Zhang+Financial/@26.251098,-81.79934999999999,14z/data=!4m8!1m2!2m1!1sZhang+Financial!3m4!1s0x88db1e94be7bea7d:0x314f4b51dd7af85a!8m2!3d26.251098!4d-81.79934999999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweouF2ha5q3uGMNP7yYeUWk5XGiz4XX2JMKIt6BBy2fveCrUcoNqevRRYMtez7xEd9yKJvOjmZpKUokjprwC84gMETuzYRANu-bZ1ji7fr9I_bEqQmYIr9J5Raz0J4GCservD8X2kNZLNWA1=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed, Sunday: Closed",Investment Management,,Financial Planning,,,,,,5.0,4,Active,3/21/2026,26.2510980,-81.7993500,,English
Wagon Wheel Financial,wagon-wheel-financial-naples-fl,"Wagon Wheel Financial provides financial planning and investment management services with offices in Naples, Florida and Grants Pass, Oregon, serving clients across their entire retirement lifecycle. The firm operates under fiduciary standards, meaning advisors are legally obligated to prioritize client interests over firm compensation. Their service offerings include retirement planning, estate planning strategies, tax-efficient investing, insurance planning, and comprehensive wealth management, with an emphasis on transparent fee disclosure and commission-free recommendations.",3606 Enterprise Ave Suite 230,Naples,Florida,34104,(239) 347-1234,http://www.wagonwheelfinancial.com/,"https://www.google.com/maps/place/Wagon+Wheel+Financial/@26.1601723,-81.76290809999999,14z/data=!4m8!1m2!2m1!1sWagon+Wheel+Financial!3m4!1s0x54c57b05721ab8f3:0x24d11c3b1d8a34a5!8m2!3d26.1601723!4d-81.76290809999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMjC-fs0UjZponzDh64K1YT_DkYL9CnUkHct8QRv7elMOfOOpatkxFli8BDj0QJ6ko0yTlkUAJfA9jbjYs0vwXzEVtsAe_LAJuBlswv_G-mDlG1Zhx-UcRNsy78Hxh448nGoirvdx9KkI=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-3PM, Saturday: Closed, Sunday: Closed","Estate Planning,Retirement Planning",,"Financial Planning,Investment Management",,,,,,5.0,76,Active,3/21/2026,26.1601723,-81.7629081,,English
Florida Trust Wealth Management,florida-trust-wealth-management-naples-fl,"Florida Trust Wealth Management is an independent trust company in Naples serving clients since 2001, managing over $5 billion in assets. The firm provides financial planning, investment management, and estate planning services, operating on a fee-only basis with no commissions or proprietary products. As a fiduciary trust company, it coordinates trust administration, retirement planning, tax strategy, and legacy planning within a single integrated approach, serving individuals, families, and business owners across Florida.",5920 Goodlette-Frank Rd,Naples,Florida,34109,(239) 774-4000,https://floridatrust.com/,"https://www.google.com/maps/place/Florida+Trust+Wealth+Management/@26.2128333,-81.7913061,14z/data=!4m8!1m2!2m1!1sFlorida+Trust+Wealth+Management!3m4!1s0x88dae1e084dff487:0x5f70168b21307e68!8m2!3d26.2128333!4d-81.7913061",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_YsTYnrBCzdXUwZgxrbpdfaq7N8RbL1ojb68ADfs-lTdyU6wAsz-ApyLrsJAigTZ29s7lrLtdWQCBhI7EPcrZ9V8QyTBEp1d7h4AVVHoaaXbgHl4jOnKeoO8Cv-ryAnif4Onf6Q=w800-h500-k-no,"Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed, Sunday: Closed",Estate Planning,,"Financial Planning,Investment Management",,,,,,5.0,4,Active,3/21/2026,26.2128333,-81.7913061,,English
"Victory Independent Planning, LLC",victory-independent-planning-llc-naples-fl,"Victory Independent Planning is an independent registered investment advisor in Naples, Florida, offering financial planning and investment management to individuals, families, and nonprofit organizations. The firm is led by Patrick Huey, a CFP®, Chartered Advisor in Philanthropy®, and Accredited Tax Preparer with a background as a naval flight officer, and employs a fiduciary standard of care. Core service areas include retirement income planning, investment strategy and portfolio management, tax planning and preparation, and comprehensive financial planning using proprietary discovery and planning systems. The firm serves specialized clientele including defense industry veterans, small business owners, large IRA holders, law enforcement retirees, and individuals managing inherited wealth or charitable giving strategies.",4851 Tamiami Trl N STE 200,Naples,Florida,34103,(239) 567-5477,https://www.victoryindependentplanning.com/,"https://www.google.com/maps/place/Victory+Independent+Planning%2C+LLC/@26.2058102,-81.80130079999999,14z/data=!4m8!1m2!2m1!1sVictory+Independent+Planning%2C+LLC!3m4!1s0x5495bcf0d8ef1053:0x8f2d13859eb16a31!8m2!3d26.2058102!4d-81.80130079999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxHrhvXsTmJCav6qJrXo9pWKKMcBE6v2PcawB7iboCRaIvwPCt6084n3NqkuRqeoX8W52IZlZDOBfvrIRvawfyrQmL2mbBTkIXQ3yyjXINZjs46MvrX1KgWE_C4z556rdeVrqW=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed, Sunday: Closed","Estate Planning,Investment Management",CFP,"Financial Planning,Investment Management",Independent RIA,,,checked,,5.0,16,Active,3/21/2026,26.2058102,-81.8013008,,English
Four Seasons Wealth Management,four-seasons-wealth-management-naples-fl,"Four Seasons Wealth Management is an investment advisory firm in Naples, Florida. Services include Financial Planning. The firm specializes in Retirement Planning. Appointments are recommended. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 1 Google review.",5551 Ridgewood Dr #101,Naples,Florida,34108,(239) 262-0123,http://www.4swm.com/,"https://www.google.com/maps/place/Four+Seasons+Wealth+Management/@26.214994899999997,-81.80410909999999,14z/data=!4m8!1m2!2m1!1sFour+Seasons+Wealth+Management!3m4!1s0x88dae1e870f2bab1:0x1d90477399974481!8m2!3d26.214994899999997!4d-81.80410909999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEBdLR2xojLbj6tU4vXj2giZAbZfqNCvgWgJLMVNSYFLZgpR1vzlWkTWNu_g6U8MnAjRpwm77WHSBV7TNxT9xsXakxNXqz2OAoj6CGr1qj9RznSNbfKV_CbW-Q1rzhsjdyuyZbku6jngRH=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed, Sunday: Closed",Retirement Planning,,Financial Planning,,,,,,5.0,1,Active,3/21/2026,26.2149949,-81.8041091,,English
"McDermott Investment Advisors, LLC",mcdermott-investment-advisors-llc-naples-fl,"McDermott Investment Advisors, LLC is an investment advisory firm in Naples, Florida. Services include Financial Planning and Investment Management. The firm specializes in Estate Planning and Retirement Planning. Service options include onsite meetings and online appointment booking. Appointments are recommended. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 2 Google reviews.",780 5th Ave S suite 200,Naples,Florida,34102,(239) 228-7446,https://mcdermottadvisors.com/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic,"https://www.google.com/maps/place/McDermott+Investment+Advisors%2C+LLC/@26.1413397,-81.7968604,14z/data=!4m8!1m2!2m1!1sMcDermott+Investment+Advisors%2C+LLC!3m4!1s0x88dae1c027503201:0x3665463b6089ba8f!8m2!3d26.1413397!4d-81.7968604",https://lh3.googleusercontent.com/gps-cs-s/AHVAwery5jzCA3j9zrrW67sIjBz5TPm_GqxSojdWeMNOB2yXUjT7cX2papyr6E8q-hHRHexpqG31_V10iYE80tFtjaTER1ksyDNdzyO8peOOdWK5bcFw88nTEgW8UNi9B5sETw8D-yWChw=w800-h500-k-no,"Monday: 9AM-4:30PM, Tuesday: 9AM-4:30PM, Wednesday: 9AM-4:30PM, Thursday: 9AM-4:30PM, Friday: 9AM-4:30PM, Saturday: Closed, Sunday: Closed","Estate Planning,Retirement Planning",,"Financial Planning,Investment Management",,,,,,5.0,2,Active,3/21/2026,26.1413397,-81.7968604,,English
Blue Trust | Naples Financial Advisors,blue-trust-naples-financial-advisors-naples-fl,"Blue Trust is a financial advisory firm with offices across the country, including a Naples location, that integrates estate planning with broader wealth management services. The firm serves clients seeking coordinated financial guidance across multiple life stages, with a stated emphasis on aligning financial decisions with personal values centered on faith, family, and legacy building.",4850 Tamiami Trl N Suite 301,Naples,Florida,34103,(239) 297-5137,https://www.bluetrust.com/,"https://www.google.com/maps/place/Blue+Trust+%7C+Naples+Financial+Advisors/@26.2053285,-81.7999311,14z/data=!4m8!1m2!2m1!1sBlue+Trust+%7C+Naples+Financial+Advisors!3m4!1s0x88db1f4ae4874487:0xf886668ee6d4157d!8m2!3d26.2053285!4d-81.7999311",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwm_5aFa-aovD4vreqIfkweLRgIKeqLyTIfzplXTo6SnTkem99ZMfLUYJyjQdKoDlsU69me1LodLB-uGal3ZtMOUL6CwtUS0UupweIuoLp04LSJ0Q2gidurpY22QIXmIwHreUNGw=w800-h500-k-no,"Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed, Sunday: Closed",Estate Planning,,,,,,,,,,Active,3/21/2026,26.2053285,-81.7999311,,English
